time,arrival_time,sensor,local_track_id,callsign_true,x,y,z,vx,vy,vz,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
4025.0,4025.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,489485.01471110136,161714.2980171571,3488.2250801317086,141.28521134976052,147.69784431253814,5.911776135328788,10,150.0,4.0,False
4025.0,4025.8,RADAR_B,RADAR_B-CL-4025-0,CLUTTER,-401186.71676363365,31486.322797306115,-6697.312078428503,13.067863711718047,26.300294889147374,5.345197958144727,2,1000.0,15.0,True
4027.5,4027.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,489623.33073979494,161920.48888695033,2809.465367652832,140.1879333424566,142.9051739411144,-0.5526315178582158,10,80.0,2.0,False
4027.5,4027.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,271188.46114353643,-99276.61429493931,2787.666194055971,120.63847929721932,-30.80434399618182,2.091541133479857,10,80.0,2.0,False
4027.5,4027.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-198632.39089361602,-539955.9099745912,2880.535785525914,-153.2067429174923,-146.77986546549147,-2.1957415092568993,10,80.0,2.0,False
4030.0,4030.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-199178.61964037182,-540354.7839975118,2791.690974035337,-153.24313951156566,-145.84387334843484,0.22189677370506322,10,80.0,2.0,False
4030.0,4030.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,271658.9922237904,-99373.33745057737,2512.256600836578,119.45331167765025,-31.304551759013247,0.3262867005918175,10,150.0,4.0,False
4030.0,4030.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,489552.4578351616,-539894.325325248,2507.3555721286407,154.71194074682623,-144.7071232423563,-0.7132632861400949,10,80.0,2.0,False
4030.0,4031.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,271249.9513604108,-99854.83387858671,2683.085393832757,127.45369175390856,-15.910895501517512,-1.6370929128974416,10,300.0,7.0,False
4030.0,4031.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,-197842.42301547862,-540170.522107375,1489.849237060939,-156.64646224648004,-156.98969897717885,-11.868614358633096,10,300.0,7.0,False
4030.0,4031.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,490565.0740338346,162369.39144131157,3453.979049817382,130.6756212636557,140.6483236183859,9.520201545676162,10,300.0,7.0,False
4030.0,4031.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,487659.9853172479,-541716.3027759909,1985.6904222232304,160.8168396148843,-149.19624110772696,3.146849631569812,10,300.0,7.0,False
4030.0,4030.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-198434.8346328747,-540470.5074626211,3323.712786821889,-156.1900697268313,-148.2992150833076,-5.178487390920513,10,150.0,4.0,False
4030.0,4030.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,489875.2345830319,162909.59717620074,2956.8873908094492,139.0360991701359,143.99345878936217,-2.1719269547842703,10,80.0,2.0,False
4030.0,4030.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,271492.77197513514,-99372.80917746102,2634.410267487414,124.55702369914383,-36.3826613188481,0.8869159085077809,10,80.0,2.0,False
4030.0,4030.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,488365.3780486873,-540669.7458215442,3162.3155175411275,157.17030330004997,-159.78559027758052,1.9543230210157543,10,150.0,4.0,False
4030.0,4030.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,489837.5843640356,162441.3210844302,3647.1324310329023,138.17010575625307,147.6536224648971,-5.516117788481083,10,150.0,4.0,False
4032.5,4032.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,490279.15857859235,163116.05929796386,2398.965433319151,140.05770678508756,143.97615167176548,-2.3746569672727746,10,80.0,2.0,False
4032.5,4032.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,489151.2833909824,-540836.3185869104,3781.107668151117,156.2479161379215,-144.0347168621874,3.139980189222542,10,80.0,2.0,False
4032.5,4032.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,271796.4964835194,-99663.418973686,3045.472637551369,121.95931147932778,-39.029587759856426,-3.847784708259401,10,80.0,2.0,False
4032.5,4032.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-199638.44357223567,-540685.2705298823,2819.001212399369,-152.2194638010609,-147.86951652738773,-2.0394924635153067,10,80.0,2.0,False
4035.0,4035.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,489637.2059371353,-541149.9295481507,2612.5525326992074,154.44263763411283,-144.72953795941527,-2.2027547623821806,10,80.0,2.0,False
4035.0,4035.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,490654.99805350066,162592.2398592579,3177.0837739088356,137.82365671415425,144.33816103404033,-1.8937706233499256,10,80.0,2.0,False
4035.0,4035.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,490145.26426201477,164046.46760889064,2949.040065272726,142.10972463226068,145.740099156462,-5.072690791215577,10,150.0,4.0,False
4035.0,4035.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,272225.520745934,-99252.07685174739,1758.1879413730708,124.0126743366604,-38.56208256265233,-6.112490055883456,10,150.0,4.0,False
4035.0,4035.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,272388.3069191129,-98995.2284974292,2562.3583366983876,117.29843818478298,-40.38871480296798,-2.4922844196973006,10,80.0,2.0,False
4035.0,4035.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-199696.74151753145,-541161.9692010769,2955.3421866068943,-153.6317582175444,-143.74070011806677,-2.924910097991427,10,80.0,2.0,False
4035.0,4035.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,489671.08496102213,-541340.5120271533,4169.794374515874,152.7389943768397,-145.6732467151254,-0.8745257711187988,10,150.0,4.0,False
4037.5,4037.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,490661.29828240786,164343.91405950263,2342.1527832935103,137.9074073090548,145.739992626364,-2.5749288775450614,10,80.0,2.0,False
4037.5,4037.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,489583.2934893359,-541913.2423527333,3345.2136911769617,152.98382718813147,-144.8753680423185,-3.7893112862339655,10,80.0,2.0,False
4037.5,4037.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-199872.1836057858,-541545.4930891312,2488.989236958609,-152.04936524939222,-141.5426296169249,-1.8247920977155845,10,80.0,2.0,False
4037.5,4037.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,272655.3437368245,-99636.93986640306,2595.677844976596,118.64533996155866,-47.97607739686975,0.17286800170351047,10,80.0,2.0,False
4040.0,4040.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-200804.77480316738,-541637.4233728448,3630.7589258888406,-154.19792159377573,-149.91499904137066,-9.810111006105018,10,150.0,4.0,False
4040.0,4040.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,490507.76358341204,-542013.7986574197,3352.4817991891136,156.7456513212384,-143.2202358443847,2.9674429812437957,10,150.0,4.0,False
4040.0,4040.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-199951.96367206343,-542180.9258510596,2007.2238526724568,-151.44106282199414,-147.85119918139395,0.14332943249526364,10,80.0,2.0,False
4040.0,4041.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,491428.8721235704,163510.11032427294,1460.4295551718506,135.6613502233673,149.27787991556636,-3.2145895461364873,10,300.0,7.0,False
4040.0,4040.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,490834.3931049432,164517.24695291434,2396.8943954325778,134.49051943615333,142.59803921903773,-6.0173232501830505,10,150.0,4.0,False
4040.0,4041.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,491263.7650640602,-541393.5323932511,3092.9378262435575,155.75922827605325,-146.14136901436774,-13.722690902759743,10,300.0,7.0,False
4040.0,4041.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,272348.90257046896,-99437.00549658277,1951.3645323567848,124.61871394477191,-54.38872707346895,-5.135315624942462,10,300.0,7.0,False
4040.0,4040.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,272738.62811663246,-99399.45700437005,2567.3099656653567,117.25443045512257,-50.28717312303812,0.48008048548866267,10,80.0,2.0,False
4040.0,4040.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,490655.97012394643,-541623.0126580023,2797.2091034354453,154.20017058138103,-146.67614839704638,-2.9703857758730297,10,80.0,2.0,False
4040.0,4040.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,490977.163964675,164410.60335317964,2883.090313725144,136.57403452583904,145.07659228003263,-0.882415122823832,10,80.0,2.0,False
4040.0,4040.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,272695.46442985657,-99957.10339457646,3048.7188432565363,117.38300995393357,-58.693060721140306,-4.043436722714386,10,150.0,4.0,False
4042.5,4042.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,490872.6411820885,-542081.2853310008,3375.551727071848,151.72955529094693,-146.56243799779878,-2.5384854532514787,10,80.0,2.0,False
4042.5,4042.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,491627.6745524087,164372.16001131586,2937.1152753097754,138.06029173005223,147.90261808481495,0.709345738208899,10,80.0,2.0,False
4042.5,4042.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,272951.02206557913,-100011.71730473684,2453.0529497367775,115.4468078973209,-55.6142353174978,-1.6625668478008744,10,80.0,2.0,False
4042.5,4042.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-200669.2380063386,-542263.5233953188,2530.578778977892,-156.4114396584757,-148.66784943782392,0.6366955590994507,10,80.0,2.0,False
4045.0,4045.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-200762.26960082847,-542659.7951996559,2570.212470563079,-154.93830357091556,-147.23318378942622,-1.9108774100256432,10,80.0,2.0,False
4045.0,4045.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,273565.0668654817,-99455.8701628368,2890.591140933207,112.93484344795546,-62.66585062723145,-1.1040962850085463,10,80.0,2.0,False
4045.0,4045.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,491618.78303566994,165495.60388140025,2964.0226483035663,134.68544814916487,145.27137904408778,-2.48050150699508,10,80.0,2.0,False
4045.0,4045.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,491148.22671734804,-542515.9785315791,2983.874858878077,152.02268911821815,-146.53177543259795,-0.7347150824729709,10,80.0,2.0,False
4045.0,4045.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,491922.7165133052,165141.23445167334,2334.548479663288,133.02249753894338,149.53637729869055,-0.44272690148145943,10,150.0,4.0,False
4045.0,4045.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,490671.710997427,-542922.8064694128,1119.076238698689,151.96726791890552,-143.62710630053348,-6.670596112775696,10,150.0,4.0,False
4047.5,4047.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-201223.51129284725,-543058.7144161825,2546.560483184025,-155.03762959559148,-145.8654506201143,-0.5221741989141739,10,80.0,2.0,False
4047.5,4047.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,273707.4280742589,-99327.7020077643,3255.854414001551,114.89194325439017,-65.93120018879293,-3.580504118383171,10,80.0,2.0,False
4047.5,4047.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,492040.6173183382,165558.7796017635,2733.093940627255,134.30491314397986,144.66615207680385,0.49294671602847795,10,80.0,2.0,False
4047.5,4047.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,492341.45787495625,-542232.3198143186,3262.3190164574858,153.58855900727968,-146.4778078267703,-1.489613676490543,10,80.0,2.0,False
4050.0,4051.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,492779.65766708535,-542778.2788511248,3120.4383825963196,158.15700876287985,-160.70589720804406,12.715294296403222,10,300.0,7.0,False
4050.0,4050.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-201172.61519406998,-543640.3955457329,3093.75104733466,-152.37675605876257,-144.85648663752679,-2.8112204283957247,10,80.0,2.0,False
4050.0,4050.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,492413.5368218332,165609.14224282786,2873.6493859960024,132.13717467366592,144.0651124673758,-1.1919604865944875,10,80.0,2.0,False
4050.0,4050.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,274061.3715472202,-99747.90090465525,2877.946727623748,112.8067480632078,-64.06354463752916,-3.6963952834248106,10,80.0,2.0,False
4050.0,4050.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,490935.1482563604,-544035.6139698379,1150.8186369990249,161.0383405139186,-148.81607056872917,-2.736136041405458,10,150.0,4.0,False
4050.0,4050.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,492458.48884340236,-542836.7007818541,3311.223788966844,154.3077885831333,-149.07303546919536,-2.693130981731893,10,80.0,2.0,False
4050.0,4050.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,273835.8059257661,-100657.10829819764,3083.4714996063867,106.44338446461643,-60.66415568120596,4.300844963248579,10,150.0,4.0,False
4050.0,4050.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,492360.4764006388,165345.51630101862,2502.7740279629124,126.85301760871555,144.15307802116047,-9.64430976109483,10,150.0,4.0,False
4050.0,4051.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,-201935.77580057533,-543083.2397566577,1705.797030308558,-154.2728519226013,-140.92119345399374,5.184516604474942,10,300.0,7.0,False
4050.0,4051.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,273694.7614193828,-100314.15393459363,3476.5370306484406,114.90106606116939,-76.83645551785345,-0.8117315401704068,10,300.0,7.0,False
4050.0,4051.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,491963.43950867024,166170.6241992526,2891.1022158509227,130.9610736848052,146.10962773878808,-5.982602817469356,10,300.0,7.0,False
4050.0,4050.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-202362.12226159012,-543163.6716173572,2852.6595705767704,-158.18088645979003,-141.669293822625,3.5262720144470934,10,150.0,4.0,False
4052.5,4052.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-202151.47031947252,-543804.1979649347,2219.8182249278957,-152.63765518959707,-145.52692853508816,0.1638102011336141,10,80.0,2.0,False
4052.5,4052.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,492058.79148275993,-543661.8406746594,2830.4719790371714,157.7753591017583,-146.1016601703397,-2.0046128788187243,10,80.0,2.0,False
4052.5,4052.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,274374.5427788479,-99647.87963574151,3095.6249525613384,110.62961570662057,-71.57047411046895,-1.0686051513982424,10,80.0,2.0,False
4052.5,4052.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,492513.6504528835,166813.69377338406,2870.963788972914,132.4785257440091,144.2552529579027,-2.8929422971794208,10,80.0,2.0,False
4055.0,4055.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,274564.9872569761,-99257.77720760401,3115.5224931000475,113.60713886939432,-74.83918402304522,-0.04493123143940614,10,150.0,4.0,False
4055.0,4055.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,493134.6869400481,166030.07823798794,2815.6029364912106,131.98694967896242,145.73731967151483,0.4207764669612204,10,150.0,4.0,False
4055.0,4055.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,491950.4440076399,-544552.9328938003,601.5342471154437,152.6716698509464,-144.63583090021228,0.7148232266900596,10,80.0,2.0,False
4055.0,4055.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,492127.9864755109,-544689.3681878824,4296.322574463097,150.72932282190774,-143.68848663313057,-4.390858835814045,10,150.0,4.0,False
4055.0,4055.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-202649.08884960972,-544100.1719067554,2180.496372975649,-152.3142583167292,-144.69496328252788,-2.088798649758389,10,80.0,2.0,False
4055.0,4055.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,493171.7945634067,166191.18934497473,3481.395146416701,131.57283860661798,148.41089583678092,0.4944955751428317,10,80.0,2.0,False
4057.5,4057.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,493601.6950950027,-543752.0652429597,3079.992304580243,151.40387264733354,-143.19052100293393,2.404294846465856,10,80.0,2.0,False
4057.5,4057.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,274909.72870510776,-100213.98589993283,3079.951782585891,109.71421629569281,-76.22875856559693,-2.2402556764325245,10,80.0,2.0,False
4057.5,4057.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,493599.2578097823,166582.12209877293,2128.209114071607,131.47196512483728,144.85016313467005,-2.3144493179538506,10,80.0,2.0,False
4057.5,4057.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-203033.2022996607,-544497.1403218947,3022.3780091467033,-158.7971372523648,-148.47415805560527,-1.7039523199900903,10,80.0,2.0,False
4060.0,4060.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,492725.20682168583,-545282.5337400523,1988.4457957267505,154.09787747714066,-145.51858560399006,-1.7151072923490553,10,150.0,4.0,False
4060.0,4060.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,275219.00629376096,-99959.4782724395,2676.0030160155243,108.66167865145795,-87.02304244519345,0.4755852645789074,10,80.0,2.0,False
4060.0,4060.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,492767.8150779964,-545337.0869567757,2818.332572275643,154.91927203949274,-147.18882921909986,1.7318734346832017,10,80.0,2.0,False
4060.0,4060.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,493746.8016408134,166755.31831830574,2273.6114061236276,131.98319494086476,146.43651692784525,-1.3273568764876855,10,80.0,2.0,False
4060.0,4060.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-204108.05646551866,-544644.296434962,3582.5893287221593,-153.05491527313785,-140.89840539183774,-3.7539205078724938,10,150.0,4.0,False
4060.0,4061.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,493728.7029691357,167687.64974734254,2571.656274224115,130.10130110983232,149.56004420693878,-18.3083687785338,10,300.0,7.0,False
4060.0,4061.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,275418.57469272637,-100374.53477371472,3054.7464723006215,99.95128987872653,-96.32055198769336,12.440209174075086,10,300.0,7.0,False
4060.0,4060.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,275140.64542616776,-100112.90359997597,2573.47265145586,106.98319652390272,-76.36775199926919,-5.207839865781791,10,150.0,4.0,False
4060.0,4061.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,-203693.9735058837,-544208.3500918767,1687.179286800854,-158.74846406122248,-140.44374499593164,-6.123390332620794,10,300.0,7.0,False
4060.0,4060.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,493227.75214285555,168000.12880827245,3093.074423807451,128.2408284174704,146.0932398437485,-0.08902297065424625,10,150.0,4.0,False
4060.0,4061.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,493957.3444004187,-543707.3017839597,2671.593520089894,148.86695225825147,-136.2835802828116,-5.010200557413567,10,300.0,7.0,False
4062.5,4062.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,275661.40972475,-99784.28147533635,3239.765771069678,112.34485904795649,-84.4047964193393,-1.470613703693264,10,80.0,2.0,False
4062.5,4062.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,493755.0365981965,-545104.1218030403,2981.54519412822,149.56026612883883,-144.03763861963515,-1.7225528745611998,10,80.0,2.0,False
4062.5,4062.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-204587.11247380986,-544751.2664710046,2262.2541560680997,-149.4278636056441,-146.09916793648728,-0.38274172500053216,10,80.0,2.0,False
4062.5,4062.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,494205.6401191742,167058.02320088603,2256.4050814386114,130.5299594280912,145.17536500191494,0.4374837409758803,10,80.0,2.0,False
4065.0,4065.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,494389.3288679682,167771.2477412878,2923.694630564623,131.9344873145451,147.27540590619128,-0.07642408481667201,10,80.0,2.0,False
4065.0,4065.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-205247.47678234428,-544776.2899680835,3847.58257369061,-160.03455172166122,-145.94638592365797,-1.854704202686716,10,150.0,4.0,False
4065.0,4065.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,493820.9495793766,-545954.556295588,4365.2468494795785,156.1637845396882,-138.49488977927086,-3.4149742154036393,10,150.0,4.0,False
4065.0,4065.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,275419.1319473795,-100497.86555219236,2730.057244969889,106.16440569627804,-97.91138769220845,2.394554483114594,10,150.0,4.0,False
4065.0,4065.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,494585.5064638408,167794.8191811555,2022.2076492584367,130.53334102492053,149.9369438141572,-3.4179707363947154,10,150.0,4.0,False
4065.0,4065.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-204745.38341452976,-545304.5137217012,3097.306479076858,-153.5579110124646,-143.19587765167574,0.6834621745685729,10,80.0,2.0,False
4065.0,4065.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,494831.2494285316,-544899.7591141114,1883.8255401893782,155.12822313942144,-145.76750416002554,1.1492784058637435,10,80.0,2.0,False
4065.0,4065.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,275781.4265775388,-100228.77820361307,3279.65301784589,107.93375058063316,-90.8738157175604,0.16581872010802834,10,80.0,2.0,False
4067.5,4067.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,494766.1523761791,-545573.0666509641,2263.9609604141297,155.56804023593918,-143.90345784868552,-4.5416183638203,10,80.0,2.0,False
4067.5,4067.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-204463.0032860411,-545967.8745901128,2854.7958368155487,-153.1427408268827,-145.15150508931788,-2.859937154650944,10,80.0,2.0,False
4067.5,4067.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,494801.5634942413,167562.41422421523,2871.9930242394935,132.50471007265855,144.7908225749989,0.21527131725364057,10,80.0,2.0,False
4067.5,4067.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,275958.52268352546,-100122.16793394447,2753.438281638268,106.71830213447275,-97.0912305799631,-0.5376128039801452,10,80.0,2.0,False
4070.0,4070.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,495619.0234801617,-545669.6885968132,2334.3120796541766,152.4008613852374,-146.36489453117073,-0.0682508587932002,10,80.0,2.0,False
4070.0,4070.8,RADAR_B,RADAR_B-CL-4070-0,CLUTTER,-292495.1688894741,-637844.8540357596,1966.0675352517337,19.78215090183594,-30.535912414928077,-1.4786277699371664,2,1000.0,15.0,True
4070.0,4070.8,RADAR_B,RADAR_B-CL-4070-1,CLUTTER,285057.3437643004,-64770.610634771874,834.3296322581809,8.904651243648036,22.77403660556694,-6.4696914108312225,2,1000.0,15.0,True
4070.0,4071.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,495559.9617924191,-544971.4879260327,5463.780124491839,146.7508371755187,-148.12369573426784,1.737485753521725,10,300.0,7.0,False
4070.0,4071.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,-206615.79448312684,-545643.5547320279,2459.2604683813183,-154.69732031269052,-151.97688543787828,-12.538838169549239,10,300.0,7.0,False
4070.0,4070.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-205447.61829127595,-546047.0942762907,2713.075124048317,-148.73213668705645,-144.78827940872367,-5.319426240412541,10,150.0,4.0,False
4070.0,4071.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,277043.20587822417,-100294.27198476037,2528.7496200939354,94.30456443834336,-98.76412340605843,-4.053345855535834,10,300.0,7.0,False
4070.0,4070.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,494704.7532835235,-546634.1465088141,3384.505404678037,162.13225389458333,-140.54325416720351,0.8806982354341546,10,150.0,4.0,False
4070.0,4071.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,494303.542202076,170188.4008157402,1430.151351734426,120.32800809059395,139.71942167778798,0.8441269003935932,10,300.0,7.0,False
4070.0,4070.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,495301.8741822152,168005.56377812996,2636.469617088022,133.10431088708648,144.72243918253966,-2.25202562843181,10,80.0,2.0,False
4070.0,4070.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,276427.61460310436,-100478.47585950578,3060.0483740602776,109.22606528696042,-100.86350555057605,-0.8114622548877986,10,150.0,4.0,False
4070.0,4070.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,495186.58575702115,168832.5043375365,1778.7938104052607,136.16301142144872,149.77665035125094,-4.651677500861961,10,150.0,4.0,False
4070.0,4070.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-204625.5536708971,-546367.6101948438,3260.796617256878,-158.1256013103637,-144.29880133388988,-4.148334219495979,10,80.0,2.0,False
4072.5,4072.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-206105.74476728588,-546378.3928950019,1910.920195152582,-155.09412916013304,-142.60384197632808,-1.3541275118553895,10,80.0,2.0,False
4072.5,4072.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,495069.40299518226,169486.3972779019,3151.6869754898057,129.73363681739397,145.5645342813788,-0.18392418571350108,10,80.0,2.0,False
4072.5,4072.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,276768.8567500912,-100239.35562890576,3439.606194854151,105.11934836126802,-105.70465101205335,0.7372959424635133,10,80.0,2.0,False
4072.5,4072.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,494689.65191194625,-547241.3197910609,2086.5909723152795,150.66653292376117,-146.94240386483372,-0.6928812055786022,10,80.0,2.0,False
4075.0,4075.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,495912.74141584226,-546924.412834257,2792.0791229180354,145.58090611696522,-141.9129128026321,-1.4554862611489976,10,150.0,4.0,False
4075.0,4075.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,-206060.43934777405,-546807.1347924134,3468.2759550104765,-148.8661786079775,-142.26563402028944,0.572670477886643,10,150.0,4.0,False
4075.0,4075.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,277162.536985776,-100219.66565963224,3044.8298259982466,102.2323172100165,-108.72934853894166,7.162161943412366,10,150.0,4.0,False
4075.0,4075.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,277140.76155367034,-100060.99182773002,2967.224518889688,101.23724863055041,-108.44064356489262,0.6577984386410509,10,80.0,2.0,False
4075.0,4075.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,495189.79859898443,-547356.5393492916,2633.5955210796874,152.45119159368932,-146.57055541934852,-1.941140687663191,10,80.0,2.0,False
4075.0,4075.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,-206163.3008111099,-546772.2549494134,2709.3336721126857,-151.96209580961286,-148.3016523231588,0.6440442518786795,10,80.0,2.0,False
4075.0,4075.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,495721.00356016186,168999.57980613603,3267.6413358636373,128.6544637557187,145.42632962877718,-0.14687123631414245,10,80.0,2.0,False
